 tehiiny  sa ; tante  paternelle 
 tehiik  ma  —  teheem ; ta 
 -—  tehmee ;" poisson  ""l'anglais"",  Lutjanus  bohar "
 tehve  Long ; écouter  attentivement 
 tehveling  +  et  ++  teik ; crispé  (de  peur  par  exemple) 
 e  teik  unyik  mon ; corps  est  crispé 
 tekeny ;  petite  corde 
 telaat ; G.  encoche  du  hgmeçon  b.  harpon 
 tenge ; pleurer,  chagrin 
 ame  tenge  ju ; il 
 se ; met 
 à ; pleurer 
 e  gaan  tenge  gaa  Wakuba   Wakuba  a ; beau-  coup  de  chagrin 
 tetenge ; pleurnicher 
 teokok ; plante 
 : ; Hypserpa  pachygone, 
 Mé- ; nispermacée 
 teoûnyi  stérile  (femme)  e  teoûnyi  eile  est  stérile  tep  rat ;

 107  tep  xootr  anyû ; piège  à  poulpe 
 tetebulu ; rouler  (pierres)  tetenge  pleurnicher  (c£.  tenge)  tetr  debout  immobile,  ä  l'arrêt  tetr  hmâ  (=  ter  hmâ)  rester  debout  fixement,  résister,  rester  fidèle 
 tetr  mekâ  (= ; ter  mekä)  viser  quelque  chose 
 ûtilen ; l'arrêt  de  quelque  chose  ou  de  quelqu'un  (cf.  tootr!  et  tilä) 
 teetr ; crotte,  excréments  teeti”hnyikonyen 
 (= ; teer  hnyikonyen)  cérumen 
 teû ; ricocher 
 wateûteû ; cai11ou  pour  faire  des  ri-  cochets 
 t1 ; particule  marquant  l'intensif 
 : ; très,  trop 
 iny  ti  be ; ic  j'ai  trës  soif 
 obune  ti  mwede ; vous  faites  trop  de  bruit 
 e  caa  ti  ditr ; ce  n'est  pas  trës  pro-  fond 
 tibetr ; coudre,  ligaturer 
 tibitr ; ++ 
 tiga ; particule  marquant  le  duratiËf  encore  il  travaille  en- 
 ame  ka  tiga  huliwa ; core  1l  est  encore  malade 
 e  tiga  môk ; tita!  être  debout 
 avec ; (ou  pour)  quel-  que  chose 
 tiloo  + ; et 
 ++  jeû  umwe  tilä  ee ; ?  pou  fquoi  es-tu  de-  bout  lä  ? 
 ame  tilà  wanakat ; il 
 est ; debout  avec  l'enfant  (en  le  portant) 
 ame  tilà  xumwong ; il  est  debout  pour 
 chanter  aa  tiloodra  mék ; la  maladie  les  a  at- 
 teints  tiloo  hwaaban  succéder  à ; quelqu'un 
 ootilä  dresser, ; établir,  marier  (c£.  tetr,  tootr!) 
 tila*  postverbe  aprëès  verbe ; transitif 
 marquant  l'accessoire  avec ; lequel  on 
 fait  une  action ;

 108  hom  tilä  dho  tang ; emporte  le  panier 
 tâäâtr  tiläà  dho  benyin ; prends-le  par  la  main 
 tilo ;  poisson  :  grosse  murêne  à 
 morsure ; très  venimeuse,  Gymnothorax  javanicus 
 tilobiny ; autre  murêne  sp.  tite  que 
 tilo) ; (p?us  pe-  tiloo  dans  .  tiloo  hwaaban  succéder  ä,  remplacer  quelqu'un  ame  tiloo  hwabwok  il  me  remplace  (c£.  tilä!) 
 -tin ; suffixe  possessif  lère  personne  du 
 . ; notre  pluriel  restreint  (inclusif)  (à  nous,  toi  inclus) 
 anyitin ; le  nôtre  crotte  tiiny  tiiny 
 nong ; crotte  de  mouche  tiiny 
 menâ ; a.  crotte  d'oiseau  b.  plante  parasite 
 : ; AmylLotheca  lifuen-  sis,  Loranthacée 
 tiiren ; résidus,  saletés,  parties  mortes  d'une  plante 
 digic  tiiren  jee  troohnen ; nettoyer  les  massifs 
 toon ; avoir  le  dernier  mot,  avoir  le  des-  sus,  tenir  tête 
 ogee  tuuk ; j'ai  eu  le  dernier  mot 
 uje  toom ; tu  as  eu  le  dernier  mot 
 bii  toon ; tenir  tête,  vouloir  avoir  raison 
 umwe  ka  bii  toom  thibut  huk ; tu  veux  toujours  avoir  raison  contre  moi 
 tona ; maladie  cutanée  d'origine  infec-  tieuse  (=  pian)  (<  PN)  tootr!  être  debout,  s'arrêter 
 ame  tootr ; il  se  met  debout 
 !  tootr ; (c‘u  !  (  tootru!)  arrête-toi 
 tootr ; (t)o  !  (F  tootro  !)  mets-toi  de- 
 Î ; bout 
 e  tootr ; {(c)u 
 dra  ame  hingolo ; l'hémor-  ragie  s'arrête 
 e  tootr ; thiju 
 ka  hum  ohmun ; il  s'arrë-  te  pour  nous  prendre  tootr“  se  marier,  le  mariage 
 tootr ; anyin 
 liame  aeâân ; le  mariage  du  couple  ootiloo 
 at ; marier  des  gens  tootr”  postverbe  marquant  une  progres-  sion  de  plus  en  plus 
 * ;

 kolu  tootr ; s'affaisser 
 ame  gaan  tootr  Ghanen ; il 
 mange  de ; plus 
 en ; plus 
 ame  gaan  tootr  wanakat ; l'enfant 
 gran- ; dit 
 ame  môék  tootr  tehi ; la  lune 
 décroît  ame  beÜû  tootr  kic ; le  rocher  s'allonge 
 il  tra- ; ame  na  maan  tootr  Ghuliwainy  vaille  de  moins  en  moins  to  ‘  particule  postverbale  marquant  une  action  ponctuelle,  momentanée  aa  mék  to  il  est  mort,  il  ne  compte  pas  (dans  un  jeu  par  exemple) 
 ame  kot  to ; il  le  tape 
 ame  fuuc  to ; il  parle  (c£.  les  variantes  dho  et  do) 
 too ; a.  liane,  corde,  veine 
 bii  too ; faire  de  la  corde  tooiny 
 hu ; cordage  du  bateau 
 tooiny  bibiken  son ; cordon  ombilicat 
 too  feetr ; amarre  b.  plante 
 : ; Sarcostemna  australe  R.Br.,  Asclépiadacée 
 toon ; (c£.  tâäân  mettre  ä  tremper) 
 tootr ; (c£.  tâäâtr  soulever) 
 tou ; (c£.  tau  cueillir)  -tu!  suffixe  possessif  lëre  personne 
 du ; duel  inclusif  anyitu  le  nôtre  (à  nous  deux) 
 —-tu ; 2  dans 
 watu ; a.  plante 
 °  . ; Solanum  nigrum  L.,  Solanacée  b.  tomate 
 tubwe ; couvrir  quelque  chose 
 tubwii  +  tubwe  hnabadrou ; couvrir  le  foyer 
 ame  tubwii  nya ; il 
 me ; vêt 
 tue ; faire  le  guet,  surveiller 
 ame  laba  ju  ka  tue ; il  reste 
 pour ; fai-  re  le  guet  sentinelle 
 at  tue ; (=  at  Ütue) 
 tuhan ; son  aîné, 
 son ; chef 
 tuhok ; mon  — 
 tuhâm ; ton  — 
 tuho  Paulo ; l'aîné  de  Paul, 
 le  chef  de ; Paul 
 tulut ; mesure,  modèle,  façon 
 walee  tulutiny  hna  huliwaan  ito  voi- ;

 là  la ; façon 
 de ; construire 
 la  case ; ronde 
 tulutä  mesurer ; quelque  chose 
 tung ; abri, 
 creux  dans ; les  rochers 
 pour  recueillir ; l'eau,  s'abriter 
 Ünyitung ; parapluie  tungâ  s'abriter  avec  quelque  :chose 
 ame  tungâ  Ünyitung ; il  s'abrite 
 sous  le ; parapluie 
 tu00 ; garder,  surveiller 
 ame  tuo0  nya ; il 
 me ; garde 
 tu00  wiaa  wanakat! ;" surveille  bien  1"" "
 enfant!  TH  tha ; ensemble 
 tha  thuutr ; pêcher  ensemble 
 aa  tha  oo  eetr  me  ihumwiny ; il  est  ve- 
 nu  hier  avec  son  ami  thabÜng ; cinq 
 thabüûng  ke  nua  xaca ; six 
 thabûng  ke  nua  Lo ; sept  thabüng  ke  nua  kun  huit 
 thabünginy  1le ; cinquiême 
 thahon ; uni,  lisse  (surface),  de  même  ni- 
 veau ; (c£.  tha  et  hon) 
 thaluâ ; embêter  quelqu'un 
 thaluoo  +  e  üthaluo ; 11  est  embêtant 
 thamuâ. ; casser,  déchirer,  rompre 
 thaan ; a.  chef  b  tonnerre 
 thané ; défaire,  détacher,  dénouer  thong  +  et  ++ 
 ame  thang  thibut  weiken  drila ; elle  dé- 
 noue  sa ; ceinture 
 en ; poil  de  roussette 
 thong  menä ; détacher  des  bêtes 
 -thap  dans ; baathap  index 
 uuthap ; doigtier 
 de ; 1g  sagaie 
 thaatûny ; i  a.  affaires,  linge  b.  vétilles, 
 choses  sans ; importance 
 hluu  thaatüûnyi  ramasser ; des  miettes 
 thawäâ ; retenir,  empêcher  d'avancer 
 thaoo  + ; .. 

 109  tusi ; lettre,  écriture 
 (< ; PN) 
 tusi  kap  Bible  tûâ ; [tûe]  souffler 
 sur ; quelque  chose 
 tüoo  ++  tûâ  dho  meic! ; souffle 
 sur ; le  feu  (pour  le  ranimer)! 
 tûâ  but  bahläân! ; souffle 
 sur ; la  fiam- 
 me ; (pour  l'éteindre)! 
 tûoo  sigââ  fumer  tüco ; (c£.  tûâ  souffler  sur  qqc.) 
 obune  thawää  thaan ; vous  retenezyle  chef  11 
 me ; retient 
 ame  thaoo  nya  thaxacaa ; assembler,  unir  (c£.  tha  et  xaca) 
 thâ! ; faire  des  petites  saignées  (par  in-  cisions)  (technique  médicale) 
 ame  thäthâ  il ; fait  des  petites  inci-  sions 
 thâ? ; tirer,  arracher  d'un  coup  sec 
 thoo  ++  thä  olo ; arracher  le  magnania 
 thoo  leûnen  xoto ; plumer 
 une ; poule 
 -thâäâ ; plante  ‘faux  manguier”,  Cerbera  manghas  L.,  Apocynacée 
 üthäâ  un ; pied  de 
 —  wan  thâää ; fruit  de  — 
 wathää ;  ballon 
 thâm ; happer,  picorer,  mordre  (à  l'hame-  çon),  attraper 
 une ; proie  (ex.  rapace) 
 thom  ++  e  hu  wâä  ame  thâm  anyik  au ; il  y  à  un  poisson  qui  mord  à 
 ma ; ligne 
 thom  belai ; picorer  du  gravier 
 thôthom ; mordiller,  taquiner  (l'hame-  çon) 
 thothom  baga ; chiper  des  affaires  à  quelqu'gn  pour  le  taquiqer‘ 
 thâân ; cuire 
 au ; four  de  pierres 
 thoon  +  et  ++  thään  bunyä  hnyi  wahnainyäâ ; cuire  le  bounia  dans  le  four 
 thoon  bunyä ; cuire  des  bounias 

; 110 
 thââng ; pêcher  dans  les  trous,  à  marée  basse 
 thâäâäthâüen ; plante  nom  d'une  liane 
 theeduoc ; pauvre 
 theip ; enfiler  (vêtements),  se  vêtir 
 ootheibä ; habiiller  quelqu'un  thelegoun  nom  d'un  crabe 
 theli ; tordu,  de  travers 
 e  theli ; hnyimen  il  a  la  bouche  de  tra-  vers 
 thelo ; dans 
 thelo  hme ; pêcher  à  marée  basse 
 theloo ; attacher,  fixer,  boucier 
 thelii ; ++ 
 1 ; theloo  hnyimânm 
 ! ; ferme  ta  bouche  (tais-toi  !)  theloo 
 wage ; attacher  l'hameçon  thelii  tangaai  fermer  des  paniers  (en  ligaturant  l'ouverture)  theloong  obstruer,  bloquer,  boucher  theliing  +  et  ++ 
 aree ; thelcong  gedhen  1ils  ont  bloquê  la  route  1n  ame  theliing 
 u ; 11  te  bouche  _  L  pas-  sage  theeng  tatouer,  tatouage  thep  a.  nouveau  b.  préverbe  mar-  quant  le  passë  immédiat  bongon 
 a ; e  thep  histoire  nouvelle  thep 
 Üünyi ; nouvelle  chose  thep 
 hna  belok ; cultures  nouvelles 
 aa  thep  he  ang ; il  vient  de  partir 
 aa  thep  oo  ju ; il  vient  d'arriver  therbiny  plante 
 : ; Solanum  sp.,  Solana-  cée  thi-  préfixe  paquet  de,  faisceau  de 
 thibwoo ; brassée  de  feuillage 
 thidà ; faisceau  de  sagaies 
 thimeic ; boîte  d'allumettes 
 thiokûnû ; torche  thiwacook  paquet  de  jeunes  feuilles  de  taros  arrosées  de  lait  de  coco  qu'  on  met  dans  le  bounia  thiä  rapporter  les  paroles  de  quelqu'un  en  les  déformant,  nier  quelque  chose  thioo  +  et  ++ 

 ogeme  thiâ ; je  le  nie,  je  déforme  ses  paroles 
 aa  oo  aang  ke ; at 
 ga  thioo  u ; quelqu'un  est  venu  ici  pour  rapporter  tes  paro-  les  en  les  déformant 
 thibi ; particule  restrictive 
 : ; seulement 
 xaca  thibi  un ; seul 
 näâ  thibi ; goûter 
 un ; peu 
 u ; thibi  toi  seulement 
 ame  he ; thibi  il  ne  fait  que  passer 
 wâ  thibi ; faire  attention 
 oo  u  thibi ; i  fais  attention 
 ! ; thibut  particule  postverb  g1e  à.  toujours 
 ame  ta ; thibut 
 we ; la  pluie  tombe  tou-  jours 
 ane  hlä ; thibut 
 seûno ; le  soleil  brüle  toujours 
 ame  Llaba ; thibut  il  reste  toujours  b.  après  certains  verbes,  même  sens  que  but  séparation,  révolu 
 Koe!le  me ; Saisii 
 Odrumwe  he  ka ; thuutr  me  ü  thibut  Saisii  Koele  et  Saisii  vont  à  la  pêche  et  Saisii  se  noie 
 æs  e  ame  18au  e  ûÛ ; hnyi 
 sa  où  me ; so 
 thibut  hmokunen  behelok  Le  ot  me ; hingelo  thi-  but  dren  1l  rampe  dans  la  steppe  à  Imperata,  et 
 une ; feuille  d'Inperaia  coupe  la  queue  du  lézard,  et  son  sang  coule.  thidho  _  particule  postverbalç  marquant  une  action  ponctuelle 
 ame  oo  hmetu  soohmwecaa  me  Long  thidhôo ; hwatenge  la  vieille  revient  et  entend  pleurer 
 ogeme  he ; @jii 
 hnyi  gedhen  me  €  haoo  je  nya  thidho  ke  oong ; hiu 
 ka  ic  trii ; descends  sur  la  route,  et 
 une ; petite  fille  m'appelle  alors  pour  boire 
 le  thé  thigä ; aller 
 chercher  du  bois  thigoo  ++  1l  va  ame  thigä  ke  utoo  hlogu  buba ; chercher 
 un ; bout 
 de ; bois 
 de  chauffage ; pour 
 Grand-mêre  thigoo  utoo  aller ; chercher 
 du  bois  thihmwou ; aigrette  (c£.  thi-  et  -hmwou) 
 thiju ; particule 
 postverbale  Llaba  thiju  rester  (de ; son  côté) 
 odru  ip  thiju  omjehedru  eling  ils  2 ; déposent  leurs 
 affaires  lä  thitr ; cueiliir 
 (des ; pousses) 

 thitr  watu ; (  thir  watu)  cueillir  des  brêdes 
 thilen ; .cueillîr  quelque  chose 
 tho ; casser  (pierre,  verre,  coco) 
 thuu ; ++  ... 
 aa  tho  tangen  koio ; il  a  cassé  le  pot  ä 
 eau  thuu  nu ; cassef  des  cocos 
 thobwiny ; le  creux  de  quelque  chose 
 thobwiny  caan ; le  creux  de  son  pied 
 thobwiny  benyin ; le  creux  de  sa  main  (c£.  thop) 
 thoi ; mentir,  mensonge 
 thoolepen ; dame,  tolet  (pour  passer  l'a-  viron) 
 thong ; brûüler 
 thung ; +  et 
 ++  aa  thong ; iiny 
 hnyei ; il  a  fait 
 un ; brüG-  lis 
 sur  son ; champ 
 thung  vetaûnyi. ; brûüler  des  saletés,des  mauvaises  herbes 
 thop ; trou,  creux,  fossé,  grotte,  tombe 
 thobwiny ; SON 
 CTEUX  thootr ; banquette  sur  le  bateau 
 thoo! ; trébucher,  buter 
 ame  wadring  hnyi  Litr  me  e  thoo  thiju  hon  iveto ; il  court  dans  le  noir  et  trébuche 
 sur  une ; pierre 
 thoo“ ; (c£.  thâ“  arracher) 
 thom ; (c£.  thâm  happer) 
 thoon ; (c£.  thään  cuire  au  four) 
 thong ; (c£.  thañg  détacher) 
 thoot ; adolescent 
 thoôthom ; mordiller,  taquiner  (1'hameçoh)  -  (c£.  thâm) 
 thootr ; (cf.|tââtr  soulever) 
 sd ;

 111  thu!  nu,  sans ; rien  han 
 thu ; manger 
 sans ; condiments 
 he  thu ; aller 
 nu  uthethu ; Tiu  thu“”  plier  (étoffe),  plier  pour  casser  (branche) 
 ogee  thu  imaano ; j'ai  plié  l'étoffe 
 ame  thu  nu  ang ; le  vent  couche  le  co-  cotier 
 ame  thu  baûo0 ; 1l  casse  la  branche  thuthu  utoo  casser  du  petit  bois 
 thu ; répondre 
 ame  thu  koo  nya ; il 
 me ; répond 
 hna  thu ; la  réponse  thu  ne  pas  écouter,  désobéir  aa  thu  but  il  n'é- 
 hwan  Kkong  Hulup ; coute  pas  la  parole  du  dieu  Hulup 
 thufuuc ; désobéir 
 thuu ; (c£.  tho  casser) 
 thueniken ; assortiment,  mélange 
 e  ithueniken ; c'est  assorti 
 thuufao ; ciouer 
 aree  thuufaoiny ; on  l'a  cloué 
 thuufaoëä  bââk ; clouer  la  caisse 
 thumenkong ;  prémices  de  Dioscorea  alata,  récolter  les  ignames  de  prémices 
 thumetoo ; avertir  quelqu'un 
 thumetuu  ++  ame  thumetoo  thaan ; il  avertit  le  chef 
 ame  thumetuu  nya ; il  m'avertit 
 Üthumetu ; message,  avertir  (intr.) 
 trutru  hnâân  ûthumetu ; la  conque  pour  avertir 
 thung ; (c£.  thong  brû1ey) 
 thuthu  casser  en ; plusieurs  morceaux  (ex.  du  bois) 
 thuthu  utoo ; casser 
 du ;" petit  bois  ;  (c£.  thu°) "
 thuutr  la ; pêche,  pêcher 

 ; 112 
 traba ; boiter 
 trabatraba ; boitiller 
 trabakau ;" natte  rustique  en  cocotier  (Jifou  ""trapakau'"")  (<  rarotongien) "
 traem  mesure ;" (anglais  ""time"") "
 hnyikoo  traem ; battre  la  mesure 
 tralau ; fou,  saoul 
 tretrau ; savant,  capable,  compétent 
 tremeng ; comprendre,  compréhension 
 tremengâ ; comprendre  quelque  chose 
 tren ; riche  homme  riche 
 at  tren  mani ; d.  pronom  personnel  sujet  2ême  per-  sonne  du  singulier 
 .  °  tu  u  hum ; tu  es  muet  u  be  ic  tu  as  soif 
 umwe ; tu  (+  présent) 
 Umwaa ; tu  (+  futur) 
 uje ; tu  (+  passé)  b.  pronom  personnel  complêment.2ëme 
 . ; personne  du  singulier 
 . ; te,  toi 
 ogeme  oo  u ; je  te  vois 
 u ;" igname,  Dioscorea  alata  L.  (terme  an-  cien,  actuellement  remplacé  par  le  mot  lifou  ""koko"",  mais  qui  subsiste  dans  de  nombreuses  expressions) "
 bateu ; pousse  d'igname 
 cau ; tige  d'igname 
 uthou ; tête  d'igname  pour  repiquage  hiny 
 u  = ; hiny 
 koko ; récolter  l'igname 
 hnyei  u ; champ  d'ignames 
 bongon  hna  belokä  u  eang  iaai ; façon  de  cultiver  l'igname  ici,  ä  Ouvéa  u-—  3  préfixe 
 .  . ; bout  de  (bout  de  bois,  bout  de  temps  ou  d'espace,  etc.)  miroir  uselatr 
 useüno ; zone  ensoleillée  usinai  gourdin  pour  chasser  la 
 rous- ; sette  ….  .… 
 USOOSO ; brêve  accalmie  de  pluie 

 TR  trii ;" thé  (anglais  ""tea"""") "
 ic  trii ; boire 
 du  thé  troban  son ; effet, 
 son ; produit, 
 son ; ré-  sultat 
 troohnen ; butte  à  igname,  faire 
 des  but- ; tes  pour  planter  les  ignames 
 tropoia ; plante 
 : ; Klaeocarpus  persicae-  folïus  Brongn. 
 et ; Gris,  Elaeocarpacée 
 tropoia  baga ; F.  rotundifolius 
 trutru ; coquillage 
 »  . ; Charonia  tritonis,  conque  (pour  appeler) 
 watrutru  e  . ; petits  tri-  coquillages  tons,  Cymatium  sp.  (c£.  les  variantes  uu-!  et  ut—1) 
 1  °  uu- ; préfixe 
 . ; bout 
 de ; (bout  de  bois,  bout  de  temps  ou  d'espace,  ete.) 
 uuc ; canne,  bäton  de  vieillesse 
 uudok ; endroit, 
 zone ; précise 
 uutap ; banc  (c£.  les  variantes  u-*  et  ut-!) 
 uu ; tomber  de 
 sa ; hauteur,  s'abattre 
 oouuä  ke  uto0 ;  abattre 
 un ; bois  ua  où  ?  uje  kââtr  ua  ?  où  l'as-tu  attrapé  ?  aa  he  ua  ?  où  est-il  allé  ?  . 
 e  ua  ? ; où  est-il  ? 
 uua. ; marcher  dans  la  brousse 
 ubählà ; s'enflammer,  flamber 
 ubeet ; poisson  à  piqûre  venimeuse 
 : ; pois-  son-pierre,  Synanceia  verrucosa  uuci  canne,  bâton  de  vîeillesse 
 Li  uuc  i ; les  deux  perches  plantées 
 de- ; vant  la  case  chargement,  cargaison 
 udaan  e  gaan  udaan  hu ; la  cargaison 
 du  ba- ;

 teau ; est  importante 
 udhesûün ; ciseaux  (c£.  üsûûn) 
 udhok ; bois  flotteur  servant  de  bouée  (cf.  ut-!  et  ok!)  qdhogo  poisson—lêzard 
 udrem ; brouillé  (à  la  vue),  voilée  (lu-  ne),  estompé,  délavé  (tissu) 
 e  udrem  tehi ; la  lune  est  voilée 
 udret ; méduse 
 udrudrä ; vert,  bieu 
 ufidro ; (Gossanah)  coquet,  se  pavaner,  chercher  à  séduire  (c£.  hop  (Fajawe)) 
 uhic ; présent  d'une  igname  (pendant  qu'  on  est  en  train  de  planter) 
 *  .  uhmu ; plante  Psychotria  sp.,  Rubiacée 
 uhni ; accroché,  suspendu,  pendre  (fruit) 
 uny  jut  tang  ame  uhni  | ; décroche  le  panier  qui  est  suspendu 
 !  uhno ; accrocher  quelque  chose 
 uhnii  ++ ; (c£.  uhni) 
 ujia ; écorcer,  éplucher  (banane,  manioc),  peler,  dépiauter  (roussette)  (c£.  huje) 
 uje  tu ; (+  passé) 
 tu ; as  dit 
 uje  haa  uuk ; arracher  (+  complément  incorporé) 
 uuk  konying ; récolter  des  taros  (c£.  oc) 
 ukiaa ; déchiqueter  (ex.  bourre  de  coco),  écorcer  (coco) 
 ulili ; être  étendu,  s'étendre 
 ulili  but  hon  hna  mokutr  ! ; étends- 
 1 ; toi 
 sur ; le  lit 
 .  ulitr  murmure,  murmurer  ulolo ; étendre  quelque  chose 
 ulilii  + ; (c£.  ulili) 
 um ; fini 
 | ;

 113  aa  um  do ; c'est  fini 
 aa  um  but ; c'est  achevé  utilisé 
 comme ; auxiliaire  verbal 
 pour  L3  . ; marquer  l'action  achevée 
 aa  um  do  thuutr ; il 
 a ; fini  de  pêcher 
 aa  um  but  anyä  il  a ; fini  de  le  faire  (c'est  révolu) 
 ame  um  ju  anyâ ; 11  vient  de  finir 
 de ; le  faire 
 uma ; maison 
 uma  otr ; maison  cuisine 
 uma  belok ; case  dans  les  piantations 
 uma  ta ; garde-manger 
 UMWOk  uma  ma ; maison 
 UMwâm  uma ; ta  — 
 Uumwen  uma ; sa 
 —  uma  umwo  Paulo ; la  maison  de  Paul  sert  à  marquer  la  possession  de  toute 
 » ; habitation 
 .  umwen  ito ; sa  case  ronde  umeme  .  e  piante  liane,  Malaisia  tortuosa  Blanco,  Moracée  ùmuumelam  lueur,  éclat  dans  la  nuit 
 umwaa ; tu  (+  futur) 
 umwaa  han  tu ; mangeras 
 umwe ; tu  (+  présent) 
 umwe  han  tu ; manges 
 un ; s'ancrer,  ancré 
 ijun ; ancre 
 hna  un ; mouillage 
 unea ; poisson 
 .  .  nom ; général  des  gros  per-  roquets  (c£.  wanalo) 
 unen ; sa  peau,  son  écorce,  écaille 
 unok  ma ; peau 
 unâm ; ta  — 
 uno  Paulo ; la  peau  de  Paul 
 unen  wäââ ; écaille  de  poisson 
 uneû ; écailler  (poisson)  unito  serpent  de  mer  rayé  noir  et  blanc  (  bicaawatr) 
 unongot ; plein 
 unu ; bâton 
 à ; fouir,  épieu  de  culture 
 ung ; assoupli 
 au ; feu 
 ung  loo ; feuille  de  banane  assouplie 

; 114  au  feu  (c£.  ong) 
 1  uny ; tortue  de 
 mer ; uny  ôter,  décrocher,  enlever  {vête-  ment) 
 !  uny ; jut 
 Qxaaû  ! ; enlève  ta  chemise 
 ! ; décroche  ie 
 uny ; jut 
 tang  ame  uhni ; panier  qui  est  suspendu  U  .  unyin  a.  son  corps  unyik  mon  —  unyâm  ton 
 — ; unyi 
 Paulo ; le  corps  de  Paul  b.  iocatif  auprès  de  jee  hnyaar  Îîlä 
 ng ; unyäm  ?  qui  soﬁt  ces  gens  auprës  de  toi  ?  UOk  plante 
 : ; Dodonaea  viscosa  (L.)  Jacq.,  Sapindacée  îqôk  pied  de  — 
 uoû ; marée  haute  bwiny 
 uoû ; pleine  marée  haute 
 up ; (c£.  op“  créer) 
 uselatr ; miroir 
 L3 ; uselatr  paire  de  lunettes  (c£.  u-*  et  selatr)  USik   décolorée  (peau  aprës  bain  de  mer),  passé,  délavé  (vêtement)  ut-!  préfixe 
 : ; bâton,  bout  de  bois,  bout  de  (temps,  espace,  etc.)  allume-feu 
 ut-am ; (=  udham) 
 ut-ang ; (=  udhang)  coup  de  V'ent,  ra-  fale 
 ut-base ; casse-tête  bec  d'oiseau 
 .  ut-bulu  . ; espèce  de...!  insulte  gÿossiëre 
 ut-bwihitr ; gaine  pénienne,  bagayou 
 ut-fâfà ; morceau  de  bambou 
 ut-gegeny ; casse-tête  en  Mimusops  e-  Lengi 
 ut-ho-u ; (=  uthou)  tête  d'igname  pour  repiquage  ut-hoco  (=  uthoco)  paresseux  ut-hunong  (=  uthunong)  oreiller 
 ut-hmeic ; Q.  brandon  b.  torche  é-  lectrique  clairiëre 
 ut-melam  ut-hme ; casse-tête  en  Acacia  spirorbis  ut-ok  (=  udhok)  bois  flotteur  servant  de  bouée 
 ut-okooman ; (=  udhokooman)  fesse  banc  de  sable  ut-ony  (=  udhony) 

 ut-Qoo ; (=  udhuoo)  bout  dé  bois  ut-veek  bois  utilisé  pour  allumer  le  feu  par  frottement  ut*  sauter,  sursaùter,  se  lever  (so-  leil) 
 hna  ut  hnen  seûno ; 1le  lever  du  soleil  ut  particule  postverbale  (variante  de  but) 
 ame ; keec  ut  il  se  sauve 
 aa  sahaac  ut ; c'est  le  soir 
 aa  ok  ut  too ; Jla  corde  s'est  défaite 
 ditr  ut ; sortir  uutap  banc  (c£.  uu-*  et  tap) 
 p ; ut-ba  dans 
 .  ut-ba-veet ; troupe  de  guerriers 
 ut-ba-ûne ; classe  d'écoliers 
 ute ; condiment  carnê 
 han ; ute  manger  avec  des  condiments  (viande  ou  poisson) 
 uten ; son  condiment  uti1  (c£.  uto“  fouler)  uutido  viande 
 uto ; pou 
 OUtO ; un  pou 
 uto ; fouler  quelque  chose,  poser 
 le ;" pied  sur,  marcher  sur,  piétiner; "
 par ; extension  :  transgresser  quelque  chose 
 utii  ++  hutii  +  uto  kubwo ;  fouler  la 
 natte  utii  orin ; leur  marcher  dessus  nutii 
 wanu ;  piétiner  des 
 cocos ; (c£.  huti) 
 utoto ; taper  du  pied,  écraser  avec  -le  pied  (c£.  uto) 
 utoxulit ; petit,  court 
 utoo ; a.  bois,  gros  bois  b.  sexe  du  garçon 
 sii  utoo ; couper 
 du ; bois 
 utoo  hlok ; bois  de  chauffage 
 utoo  hlogon ; son  bois  de  chauffage 
 utâân  son ; pénis 
 utohmu ; casse-tête  RCS 

 utoto ; dans 
 utoto  belok ; épieu  court,  plantoir  ä  taros 
 ututut ; tressauter,  battre  (coeur),  cli-  gner  (oeil),  clignoter  (flamme  qui  va  s'éteindre)  (c£.  ut*) 
 utha  neveu ; (du  côté  maternel)  iny 
 utha  eang ; Fajawe  j'ai  mes  mater-  nels  à  Fajawe 
 uuthap ; doigtier  de  la  sagaie  (c£.  -thap) 
 uthethu  nu ; û_1  préfixe  nominal 
 : ; pied  de  (végétal) 
 Gamee ; pied  d'érythrine  (c£.  amee)  Acing   pied  de  palétuvier  (c£.  -cing) 
 ühanic ; pied  d'oranger  (c£.  -hanic) 
 Gji ; pied  de  cordyliine  (c£f.  ji) 
 Ghnoow ; i  pied  de  bananier  (c£.  hnoowi)  (c£.  la  variante  i-') 
 u—.  2 ; indi-  préfixe  nominal  singulatif,  vidualisant 
 Ükaatr  une ; charrette  (précise)  (c£.  kaatr) 
 ûthuutr ; sorte  de  pêc@e  (c£.  thuutr)  (cf£.  la  variante  i-*) 
 u- ;" 3  préfixe  de  dérivation  @.  préfixe  nominalisant,  marquant  1l""  instrument  qui  sert  à  faire  une  action:  Üjaam  peigne  (cf£.  jaamä) "
 Unyibu ; perche  marquant  un  interdit  (c£.  nyiboo) 
 ûÜsuu  bändeau ; de  portage  (pour  bébé)  (cf£.  suu!) 
 Üxaaû ; vêtement,  robe  (c£.  xaaû)  b.  préfixe  nominalisant  ou  intransiti- 
 vant,  marquant ; l'action  générique, 
 l  état  Ücubwic ; l'examen,  l'épreuve,  être  é- 
 prouvant ; (c£.  cubwec) 
 ûdoco ;  piquer  (intr.),  être  piquant  (cf.  dââ) 
 ûling ; l'obéissance,  obéir,  être  obé- 
