thar!;déchirer (une étoffe);152
thar?;se frayer un chemin dans la brousse;152
thar daan;se frayer un chemin.;152
thar;feuille de pandanus (pour le tressage);152
thâ-r;base de l'igname;152
thâ-là uvi;base de l'igname;152
taar;se sauver;152
taareen;se sauver de, fuir qqch.;152
taar va;se sauver en emportant qqch.;152
thaa-r;prix, indemnité, paiement;152
thaa-m;ton indemnité;152
na thaa-n;payer qqn;152
thaa nuba-m;ton salaire (lift. prix de ta sueur);152
thu thaa-r;punir, faire payer;152
thu thaa-r na li er;lui donner une punition;152
jon cha pwaalu thaa-r;c'est très cher;152
tharalap;plante : fougère, Acrostichum aureum L., Adiantacée;153
taranuum;s’affoler, paniquer;153
thaareen;séparer;153
hava pe-thaare-le;nous les sépa-;153
rons;(deux combattants);153
thaareen yeek naa pu-doo;écarter les bois du dessous de la marmite;153
tau;pêche (au crabe), pêche féminine en général;153
tauen;(fransitif);153
tu tau;aller à la pêche;153
ta-u;[ta’u] passer sur l'autre versant d'une montagne, passer un col;153
hno-n ta-u timi ma-u Amoc;j'ai franchi le coi d'Amos (voir tal et ul);153
taup;ramper (une liane), se traîner sur le ventre;153
tava;ouvrir;153
tava we;ouvrir les vannes;153
taa-va;assis avec qqch.;153
ta taa-va tina Al;il est assis avec l'enfant (sur les genoux) (voir taabwa, taal et -va?);153
taavabovar;regretter;153
thava-r;natte pour s'asseoir, litière qu'on étale sous les nattes;153
thava-ng;ma natte pour m'asseoir (voir thaveen) mucus dont sont;153
taavela-r;recouvertes les anguilles;153
thave, thaveen;étaler par terre;153
thave uc bwe dilic;étaler du chau me par terre (pour servir de litière);153
ta thaveen timi dep;il étale la natte;153
thavic;poisson de rivière : sorte de carpe, kuhlia sp.;153
thaaviin;effeuiller une branche, arra- cher les folioles (d'une palme de cocotier par ex.);153
thavo, thavoen;créer, fabriquer;153
thavor;tuteur d'igname de l'année passée qu'on réutilise;153
thavuc;éteindre le feu en tapant dessus avec des branchages;153
thaawa;a. arriver;153
thaawa da;arriver en haut;153
thaawa du;arriver en bas b. thaawa da jusque;153
yo mo ka thaawa da êneen;? jusqu'à quand restes-tu ici ? À;153
thaxa;(variante thaa) sortir la nour- riture de la marmite, servir la nour- riture;153
ja thaxa yaa-la;nous leur servons à manger;153
taaxac;ouvert;153
hon taaxac;c'est ouvert;153
taxaum;se cacher (sous une couver- ture par ex.);153
thaxe;gémir;153
thaxeec;terre blanche;153
thaxeela;poisson : Leiognathus equulus;153
taxeen;partager;153
pe-taxeen;partager;153
hava pe-taxe va;nous nous parta- geons (voir taxu);153
thaxilic;émotter, casser la terre;153
thaxilo;manger un fruit vert, manger CIU;153
thaxiin;remplacer, succéder à;153
no thaxi er;je le remplace, je lui succède;153
haria thaxiin;pas de remplaçant;153
taaxoac;accroupi (cuisses écartées);154
thaxom;se racler la gorge (pour l'éclaircir, pour attirer l'attention);154
taxu;partager (intransitif), distribuer donner généreusement;154
ac taxu;généreux;154
pe-taxu;faire des partages;154
pe-taxeen;se partager qqch;154
thaayamo!;vieille femme;154
thaayamo?;poisson-pierre Synanceia verrucosa (à piqûre très venimeuse);154
thayan;tirer d'un coup sec pour ferrer le poisson (voir thac?);154
thayavu;se Casser, S£ TOMPTE, Casse (un fil, une corde);154
thayavu timi pwe;le fil de pêche est cassé;154
thayawa;casser en deux (un fil, une corde) en tirant dessus;154
thayaxiin;retenir, arrêter;154
thayaxi er!;arrêtez-le!;154
thayeec;encadrement, montants de la porte;154
thayem;rouler tout seul (une pierre par ex.);154
thayeba;faire rouler (une pierre);154
tayomeen;(arch.) ne pas comprendre;154
tayu;près, proche;154
tayu lier;près de lui;154
yer tayu;il est tout près tel préverbe : sans le faire exprès involontairement, par mégarde;154
no te temwa bweer;j'ai marché dessus sans le faire exprès;154
lha te thamwaeny bwaa-n;ils l'ont atteint à la tête sans le faire exprès;154
te2;thé (< français);154
no uduuc te;je bois du thé;154
uduu-ng te;mon thé (à boire);154
the!;plante : mousse sur les cailloux de rivière;154
the2;arbre dont la sève sert de chewing-gum;154
the;dans;154
the nhuba-ng;je suis couvert de sueur;154
tee-;préfixe verbal marquant l'idée de traverser avec qqch. de pointu d'enfoncer en piquant;154
teebera;clouer, fixer;154
teebic;écraser en faisant éclater (un pou par ex.);154
teeboa;faire des saignées;154
teebwan;retourner la terre à la pioche;154
teedua;percer, perforer;154
teeloa;s'enfoncer (dans un trou dans la boue), passer à travers;154
teevera;bien piquer pour assurer la prise;154
teemaeny;toucher (avec une pointe) (voir tea);154
thee-;dans;154
thee-naap;foyer;154
tea;piquer avec une sagaie;154
teau;(intransitif);154
no tea no;je pique du poisson;154
te no;piquer des poissons (objet incorporé);154
thea;écorcer un coco (sur épieu);154
the nu;écorcer des cocos (objet incOrporé);154
Teâ;nom du fils aîné du chef;154
theadang;coquillage : fissurelle Fissurellidé;154
Teâmaa;grand chef intronisé coutu- mièrement;155
teawa;couper le bout de qqch.;155
teawa maova-n;se suicider (litt. couper sa vie);155
teba;côtes, membrure du bateau (pour maintenir les planches de la coque);155
theba;plante : arbuste de mangrove;155
theber;enduire, peindre (voir them);155
teebera;clouer, fixer;155
teebic;écraser en faisant éclater (un pou par ex.);155
teeboa;faire des petites saignées;155
teeboau;(intransitif);155
ta teeboa timi 416;il fait des sai- gnées à l'enfant;155
teebwan;labourer, retourner la terre à la pioche;155
theebwan;porter sur le dos (un fagot par ex.);155
theebwâlfin;(fransitif);155
teebwi;sarcler à l'outil (avec une pioche);155
teec;brûlant;155
hon teec;c'est brûlant;155
teeya jera-ng io;je suis ému à cause de toi (litt. brûlant mon ven- tre pour toi);155
theec;s'échouer;155
tedu;empêcher, retenir;155
teduau;avoir un empêchement;155
ta tedu li no;il me retient;155
teedua;percer, perforer;155
thego;bien pousser, se développer (en parlant d'une plante);155
thejap;incendier, mettre le feu;155
teejiin;plier (le bras, la jambe), courber, couder;155
ma-teejiu;tournant, virage;155
tejoaen;empêcher, faire obstacle, détourner qqn de ses projets;155
ta tejoa er ka ra ina;:l l'a empé- ché de le faire;155
the-k;sein;155
the-m;ton sein;155
the-n;son sein;155
bwaa-la the-k;mamelon du sein;155
tela, telaen;demander;155
tela pharam;demander pardon;155
no telaen i o;je te le demande;155
atela;luette (lit. celle qui demande);155
thêlà;oiseau : héron de nuit, Nyctico- rax caledonicus caledonicus;155
teele;récif barrière;155
bwe teele;sur le grand récif;155
teleak;débrousser, défricher;155
televoon;faire un assortiment, mélanger différentes choses;155
teeloa;s'enfoncer (dans un trou, dans la boue), passer à travers, glisser la tête la première;155
te-m;il, elle + futur;155
te-m thaawa parue;il arrivera demain;155
te-m ora hf gaar-ija;il va pleuvoir aujourd'hui;155
te men bwan;il va bientôt faire nuit (variante ta-m);155
them, theber;enduire, peindre;155
tema;vider (un poisson), extraire (une épine);155
teemaeny;toucher (avec une pointe);155
ta teema er;:l l'a piqué;155
themany;a. maladie des ignames, des patates , b. croûtes sur la tête des bébés;156
temwa;marcher, aller temwa duu-n marcher derrière lui temwa ooba marcher sans bruit temwa van avancer temwa ayu errer;156
thên;fermer, barrer, fermé thên dââlâ-n lui barrer la route thên we barrer l'eau ba thên bouton de fleur (lit. enco- re fermé);156
theen!;planter thee yeek planter des arbres;156
theen2;bien fait! theen i o bien fait pour toi!;156
teng;fourche, bois fourchu;156
theo;pêcher à la sagaie. ta tu theo il va pêcher à la sagaie;156
thep;poisson : raie-requin;156
ter;peigner, démêler ter pon se peigner no ter bwaa-ng je me peigne par extension : trier avec un bout de bois ter kaphe remuer avec un bout de bois les grains de café en les faisant griller ter guk remuer les fruits du guk ("bonbon kanak"} en les faisant cuire sous la cendre;156
ther;manger les restes;156
thera;se blesser en se cognant thera Kha-ng je me suis cogné le pied;156
theere;fouiller avec une sagaie terek constipé;156
theerem;carbonisé, trop brûlé;156
terep;gratter le sol (comme le crabe pour chercher sa nourriture);156
teuver;faire l'intéressant, se faire TEMATQUET;156
ta ac teuver;:il fait l'intéressant;156
theva;décortiquer (du coprah)}, sépa- rer la tige du taro de son tubercule (pour bouturage);156
theva uva;couper la tige du taro (pour prendre la bouture);156
thevâ;œil;156
thevââ-m;ton œil;156
thu thevâ;faire un clin d'œil;156
ii thevâ;paupière;156
poo-revâ;cil;156
thevâ-là ar;lunettes de soleil;156
thevä-lâ chomu;lunettes pour lire;156
theeva;plaisanter, blaguer, rigoler;156
thevâ-r;bourgeon;156
thevâ-là yeek;bourgeon (voir thevâ);156
tever;biner (avec une pioche);156
teevera;bien enfoncer la pointe pour assurer la prise (d'un poisson par ex.);156
theevidu;jeu d'adresse (avec des flè- ches ou des sagaies);156
teevor;filer dans le vent (un bateau);156
theevuur;commencer;156
lhe pe-ore theevuur na Balaar;;156
thaawa Pweevo;ils se poursuivent depuis Balade jusqu'à Pouébo;156
thewa;étui pénien, bagayou;156
teewadae;oiseau noir du bord de met;156
thewa-r;flotteurs (du filet de pêche);156
thewa pwiac;flotteurs du filet (voir thewa);156
thexaivic;coquillage : nom général des petits térèbres, Térébridés;157
texeen;tendre, tirer pour tendre;157
texep;dans :;157
pe-texep;s'enlacer;157
theye, theyeen;étaler un enduit, crépir;157
ta theyeen dilic;il étale la terre;157
til;pronom interrogatif : qui ?;157
ti tina ?;qui est-ce ? (voir la variante ri);157
ti-2;dans la série des démonstratifs singuliers non personnels : ce;157
tija;ce (proche du locuteur);157
tina;ce (visible), souvent abrégé en ti;157
til;ce (non visible mais qu'on entend);157
timi;ce (passé, anaphorique), sou- vent abrégé en tim;157
ti;forme abrégée du démonstratif singulier non personnel tina : ce (visible);157
thüi-!;préfixe verbal marquant l'idée d'un contact avec une pointe, de toucher, d'appuyer avec une pointe;157
thiibu;(variante thiimu) s'accouder;157
thiibwajer;s'agenouiller;157
thiixak;être sur la pointe des pieds;157
thiixalic;décrocher avec un bâton;157
thüxaluk;marcher avec une canne;157
thii juu-r;enfiler (des poissons sur une filoche), faire une guirlande (voir thiir);157
tia;pousser;157
pwa tia-ic;pousse-le un peu;157
thiam;danse d'accueil;157
tibi;enfoncer pour coincer, faire ren- trer (dans qqch.), planter;157
ta tibi tina ba-tiin nan pôlê;| —;157
bwaa-n;:il plante le crayon dans ses cheveux;157
tibuc;décrocher;157
tibuc tina tholam;décrocher le panier;157
thibolop;plante : Acanthus ilicifolius L., Acanthacée;157
thübu;(variante thiimu) s'accouder;157
an thiüibu;couché accoudé;157
thibuyilek;coquillage d'eau douce;157
thübwajer;s'agenouiller;157
tic!;déféquer, chier;157
thic!;toucher, entrer en contact;157
pe-thic;se cogner, se heurter;157
thic2;a. bourgeonner, reverdir b. boutons d'acné;157
thici;sauter (étincelles du feu);157
tigic;entortillé dans qqch. (poisson dans un filet par ex.), entravé, embrouillé;157
tigic vaa;paroles embrouillées;157
thigic;clone de bananier;157
thiji;plante de mangrove : Lumnit- zera Sp., Combrétacée;157
thileng;oiseau : "suceur", méliphage barré, Guadalcanaria undulata;157
till;démonstratif singulier non per- sonnel : ce (non visible mais qu'on entend) (voir ti-2);157
thili, thiliin;attacher ensemble, Nour;157
thili pwiyac;faire du filet;157
thili, thiliin;griller au feu, brûler;157
thîli pobon;brûler des saletés;157
thili uvi;a. griller l'igname , b. fête des ignames nouvelles;157
thilibic;se rouler par terre, frétiller sur le sol (anguille, par ex.);158
thilfin;poisson : "commissaire", Adioryx spinifer;158
thilivic;clone de canne à sucre;158
thîlixââc;être en colère A AM;158
no thilixäâye o;je suis en colère après toi;158
tilo-r;complément (d'une paire);158
tilo-n;son complément;158
pe-tilo-r;aller par deux, faire la paire;158
thilu;poisson : “"balabio", “blanc” (quand il est petit), Gerres acinaces, G. oblongus, G. ovatus;158
tilu, tiluen;récolter toutes les igna- mes (en août, pour préparer les nouvelles plantations) (voir hilû, hîlûen);158
thiluc;bûcher (où l'on range les pro- visions de bois);158
tim;forme abrégée du démonstratif non personnel timi : ce (anapho- rique);158
timi;démonstratif singulier non per- sonnel (anaphorique) ce, celui-là : (forme abrégée : tim);158
nan timi;l'autre jour (passé);158
timi mwa;| cette maison (dont on a parlé);158
thimu;buter sur un obstacle, toucher sans se planter (une sagaie par ex.);158
tiin;écrire;158
ba-tiin;crayon;158
tina;démonstratif singulier non per- sonnel : ce (visible);158
thing;(transitif) endroit sacré où un grand chef est mort;158
thinga-r;(variante : thixâ-r) queue (de mammifère surtout);158
thingi;(variante : thixi) coquillage : cérithe, Zerebralia palustris, Céri- thidé;158
tiny;gicler (eau);158
tio;déchiré;158
hon tio timi habwâlé-ng;ma robe est déchirée (voir tiooc);158
tiooc;déchirer, faire un accroc;158
no-n tiooc timi habwalé-ng;j'ai déchiré ma robe;158
tiora;se moquer;158
tioraen;se moquer de;158
ta tiora er;il se moque de lui;158
tip;rentrer sous qqch.;158
timetip;se faufiler;158
pe-tip;se tapir quelque part (en jouant à cache-cache par ex.);158
tip;ramasser à la pelle;158
tiip dilic;pelleter de la terre;158
thiir;toucher avec une pointe, faire une piqûre;158
to-n thiir no ru choor;la Sœur m'a fait une piqûre;158
ta thiir co;elle te fait une piqûre;158
tirap;dévier de son chemin;158
thiüraawa;transpercé de part en part;158
thiri;petite rame rejoignant le tuteur à ignames;158
thiriae-k;petit doigt, auriculaire;158
thiriae-n;son petit doigt;158
thirua;cachette;158
thirua-m;ta cachette;158
thiruen;cacher qqch., enterrer;158
no thiru er;il le cache (en parlant d'une personne);158
türun;démuni, sans ressources, mal- heureux;159
thiu;se disperser (après une réunion), s'en aller;159
thiu veare;aller chacun de son côté;159
tu;piquant (au goût, aux sens);159
thiup;jaillir;159
ta ta thiup tina wee-yaabwar;l'eau de la source jaillit;159
tiva;interrogatif : lequel ?;159
hava kia haï pwaalu tiva haom;;159
tiva;nous regardons lequel est lourd, lequel est léger;159
tivic;éviter (qqn, un projectile);159
thivic;détacher, dénouer;159
thivolooc;bouton dans lequel il y a du pus;159
tivu;muer, changer de peau;159
thiixak;être sur la pointe des pieds (voir thii-! et kha-k);159
thiixalic;décrocher avec un bâton, gauler un fruit;159
ba-thiixalic;gaule à fruits;159
thüixaluk;marcher avec une canne;159
thixaan;plante : herbe, Sporobolus sp., Graminée;159
thixâ-r;(variante : thinga-r) queue (autrefois, de mammifère , de nos jours, désigne également la queue du poisson);159
thixä koau;queue du chien;159
thixâ no;queue du poisson (voir yeba-r);159
thiixen;poisson: loche casteix (quand elle est adulte), Diagramma pictum (voir bop jan);159
thixf;(variante : thingi) coquillage : cérithe, Zerebralia palustris;159
thixic;;159
thixic pwiyac;;159
thiyâlêm;marcher dans la boue, s'embourber;159
to;pierres pour soutenir la marmite;159
thu to;mettre des pierres sous la marmite;159
tô, t66-r;inflorescence de bananier;159
t00 chaamua;fleur de bananier;159
tho!;a. appeler , b. chanter (oiseau);159
thoojiin;;159
ta thoojiin âÂl6;il appelle les en- fants;159
ta thooji ja;(voir thoo-r);159
tho?;couler (rivière, cours d'eau);159
thoo-;gosier, gorge, larynx;159
thoo-m;;159
thoo-n;;159
thoo-mwa;;159
thoa, thoau;cueillir de la canne à sucre;159
thoa ujep;cueillir la canne à sucre;159
thodap;;159
thodave er;;159
toen;offrir;159
no toen chaa-m hf tholaba huu;je t'offre ce panier de nourriture;159
thu toe-n;donner sa contribution (à une coutume);159
thoen;maudire;159
no thoe o;;159
thoeo;poisson : nom général des petits barbets : Mulloidichthys flavolineatus, Upeneus sp. Parupeneus Sp.;159
thogavic;(voir aussi ovivic);159
thogoniny;coudre coquillage : sorte de;159
thoojiin;appeler (transitif);160
ta thooji ja;il nous appelle;160
thook;pimenté;160
tholam;panier;160
tholaba-m;ton panier;160
thoole;poisson : picot à lignes bleues, Siganus puellus et picot à taches orange, Siganus punctatus;160
tooleen;fausser, déformer (une paro- le), détourner le sens;160
tooleen timi vaa;déformer la pa- role;160
tholic;inflorescence du cocotier;160
tholiya nu;grappe de cocos;160
tolobween;(désuef) faire des vœux, des souhaits tôlôk coquillage : gastéropode sp;160
tÔlôk nan jec;gastéropode terrestre, bulime, Auricula auris;160
tolop;sucer, suçoter;160
toloveen;(transitif);160
thoo-mwa;faîtage de la case (voir thoo- et mwa);160
to-n;il, elle (+ accompli);160
to-n maac;il est mort (voir ro-n);160
tôn;grain de beauté;160
thona;plante : herbe, Cypéracée;160
thoona;péter (volontairement);160
fonga;a. chancre, pian , b. corail mou (< “Tonga”);160
top, toveen;aller puiser de l'eau;160
thop;écoper;160
thop waang;écoper le bateau;160
thoo-r;chant (d'oiseau), bruit (de l'eau);160
thoo malî;chant d'oiseau;160
thoo we;chant de l'eau (voir tho!);160
t00-r;fleur de bananier;160
t00 chaamua;fleur de bananier;160
thorilaan;nom donné à la femme qui protège la chefferie;160
torobon;étoile du soir;160
torok;petit lézard noir;160
totoiya;bercer;160
totoiya âlô;bercer un enfant;160
tourou;oiseau : "tourou", Gymnomysa aubryana;160
toven;fini, achevé (variante de;160
toveng);;160
hon toven;c'est fini;160
hon toven timi mwa-ja;notre maison est achevée;160
no-n huu toven;j'ai fini de manger;160
toveng;fini, achevé (forme ancienne, les jeunes utilisent plutôt toven);160
ba-tovengar;la dernière fois;160
toovuu-;volonté;160
toovuu-n;sa volonté, son bon vouloir;160
ta ji ina toovuu-n;elle fait vraiment ce qu'elle veut;160
toxi;hache, tamioc (< polynésien);160
toxii-n;sa hache;160
thoxec;trop cuit, collé au fond de la marmite;160
tul;descendre;160
tuu-me;descendre (vers le locu- teur);160
tu-ic;descendre (en s'éloignant);160
tu mwa;redescendre;160
tu bwe mar;aller à la pêche;160
tu?;trouver, rencontrer (devant complément personnel);161
yotu er na pa?;où l'as-tu trouvé ? (en parlant de qqn);161
pe-tu ja;nous nous retrouvons, nous nous rencontrons;161
pe-tu ja éêna!;à tout à l'heure!;161
pe-tu-ja parue!;à demain! (voir tur);161
thu!;verbe d'existence : avoir, il y a;161
thu chââlâ-r;il en reste;161
thu uje-m;tu es fort;161
thu maa-r;pointu (en général);161
thu maa-n;c'est pointu;161
hon thu nae-n;elle a eu des enfants;161
Ji thu harii kam jitaa thu kowe;:il y à du riz mais il y a aussi du taro (voir thuya);161
thu?;a. faire (+ complément incorporé);161
thu chera;faire des cultures;161
thu mwa;faire une maison;161
thu naar;faire le four;161
thu naaleen;mettre qqch. au four, enfourner;161
thu thaa-r;punir, faire payer;161
thu wa;faire des plantations;161
thu we;fabriquer des remèdes;161
ta thu wee-ng;elle me donne un remède b. faire (+ verbe d'état), donne parfois un sens causatif;161
thu pwaalu;respecter (Jitt. faire lourd) c. pratiquer, parler (une langue);161
yo nyelâ thu nyelâyu;tu sais parler le nyelâyu;161
tuâ;tromper, abuser;161
tuâ er;ensorcelé, détourné par le diable;161
thua;sauvage (animal, cochon par ex.);161
puka thua;cochon sauvage;161
thuada;sagaie de guerre;161
tuar, tualeen;traîner, tirer derrière soi;161
tualeen waang;haler le bateau;161
pwe tuar;pêche à la traîne;161
thuava;kidnapper, enlever;161
tuawaala;louvoyer (navigation);161
tuuc;répéter, approfondir un sujet;161
tuuyeen;(fransitif);161
thuê;jeu de ficelle;161
tuk;boiter;161
thulayi;fermer l'ouverture du panier avec des lianes ou des cordes;161
thûûléên;essuyer;161
tuli;se rendre compte, réaliser, être touché (sentiment), (+ pronom objet);161
hon tuli o axêlà no hari ?;tu as compris ce que j'ai dit ?;161
hon tuli o lhaiïli yo hari ?;te rends-tu compte de ce que tu dis ?;161
ju tuli no tina wadoo-m;je suis vraiment touché de ton geste;161
thuuma;heureux, content;161
thu maa-i;se faire remarquer par qqn;161
yo thu maa-n;tu te fais remarquer par lui;161
no thu maa-m;je me fais rémarquer par toi;161
ta thu maa-la aju;il se fait remarquer des gens;161
thu maa-2;se montrer exclusif avec qan, garder jalousement (+ suffixe possessif);161
thu maa-m i no;tu es exclusif avec moi, tu ne me partages pas;161
thu maa-le li no;elles deux sont exclusives avec moi, elles deux ne me partagent pas;161
thuumaen;prendre avec le doigt (de la pommade par ex.);162
tuun;dans :;162
tuun mavu;déménager;162
tup;plonger;162
tuveen;pêcher qqch. à la plonge;162
tuve khêk;pêcher le troca;162
tur;trouver, rencontrer;162
no tur karcen waage;j'ai trouvé trois crabes;162
tu er;le trouver (en parlant de qqn), le rencontrer;162
yo tu er na pa ?;où l'as-tu trouvé ?;162
have pe-tu ve ma Ineec;j'ai ren- contré Ines (litt. nous (deux) nous sommes trouvées avec Inès);162
ca tur!;c'est bien fait!;162
pwa tur!;c'est bien fait!;162
pe-tu ja parue!;à demain!;162
ul;a. tomber, s'abattre , b. se baisser;162
nou;je me baisse;162
uen;abattre qqch.;162
pa-u-va;faire tomber qqch.;162
ta uen ru uru;le vent l'a fait tomber;162
ta uen an Alik;Alik l'a fait tombe;162
ha tha ue no;ils m'ont fait tomber;162
cha-u;marcher en se baïssant (par respect);162
ma-u;col de montagne;162
ta-u;passer un col u? bouture (de taro, de canne à sucre);162
u mayu;taro de culture sèche;162
u been;taro de culture humide;162
uuva;bouture de taro;162
uujep;bouture de canne à sucre u particule d'aspect : passé irréel (action non réalisée);162
thuura ?;verbe interrogatif : faire quoi ?;162
ji thuura ?;que fait-on (nous deux) ? (voir thu? et da?);162
thu we;faire des remèdes (litt. faire- eau);162
ac thu we;celui qui fait des remè- des;162
to-n thu wee-ng;1l m'a donné un remède;162
thuya;il y en à, il y a de qqch.;162
ba thuya no nan pwac;il ya encore du poisson dans la rivière (voir thul et ya);162
thuyaa belep;arc-en-ciel;162
thuyuuc;bavarder;162
wam exi hamwa yoo ka eebwan;;162
ka yo u kiyi er;si tu avais été là hier, tu l'aurais vu;162
to u ji pwâ h6 exi no ji mo;;162
phweemwa-ng;il aurait mieux . valu que je reste chez moi;162
-u*;suffixe intransitivant (sature la transitivité du verbe);162
a-pawec vau;sage-femme (pawec;162
va;accoucher);162
ba-cheru;instrument pour taper;162
(cher;taper);162
ceebiyu;éclore (en parlant d'un oiseau) (ceebic briser);162
daan ceawau;raccourci (ceawa traverser);162
ma-teejiu;virage, tournant (teejiin plier);162
ma-yawau;coupure (yawa couper);162
mhaxfû;ligature (mhaxiin atta- cher);163
movau;avoir en garde, adopter;163
nyelâu;être intelligent (nyelâ savoir, connaître);163
uveru;fumer (uver souffler);163
wa-kiau;observation (kia voir) wa-kiau li va notre observation;163
ji ma-hariu li o;c'est ce que tu as dit (hari dire);163
u°;nourriture (abréviation de huu);163
wee-ji u;notre nourriture (à nous deux);163
we-m u;ta nourriture;163
ûû-;part de salade, de légumes verts, de feuilles comestibles, de fruits;163
üû-m;ta part de salade ou de fruit;163
ûû-ja;notrepart …..;163
üû-ng laakau;ma papaye (à manger);163
uany;malchanceux, maudit (pour avoir enfreint la coutume);163
ubic;se faire du souci, se tracasser;163
uc!;cueillir des brèdes, des jeunes pousses;163
uc jao;cueillir des brèdes;163
uc?;a. plante : herbe utilisée comme chaume, /mperata cylindrica (L.) Beauv., Graminée;163
uye mwa;chaume de la case b. nom d'une monnaie blanche traditionnelle;163
udu!;boire;163
uduuc;(+ complément);163
uduuc te;boire du thé;163
uduu-m;ta boisson;163
uduu-m te;ton thé;163
pha-udu-va;faire boire;163
udu?;gros furoncle;163
ugâlâc;mal au ventre (indigestion);163
ju ugâlâc jera-ng;j'ai mal au ventre;163
uilu;petit oiseau : tisserin ou astrild;163
ujari;arbuste de rivage, Pemphis acidula Forst., Lythracée;163
ujeeda;poisson : loche saumonée, Cephalopholis argus;163
uje-k;force, puissance;163
uje-m;ta force;163
haria uje-m;tu n'es pas fort;163
thu uje-m;tu es fort;163
ujep;canne à sucre, Saccharum officinarum L., Graminée;163
u ujep;bouture de c. à sucre;163
uje-r;a. force, puissance de qqch.;163
thu uje-r;puissant;163
haria uje-r;non puissant b. rognon;163
uje puka;rognon de cochon (voir uje-k);163
ulee-;(+ suffixe possessif) se sentir bien (rassasié, confortable), ressentir du bien-être;163
ulee-ng;je me sens bien;163
ulee-n;il se sent bien;163
ulee-ja;nous nous sentons bien;163
ülêp;oiseau : pétrel;163
uleng;sauterelle;163
uliin!;a. vider, verser, répandre;163
tha uliin;chavirer;163
te uliin;renverser (sans le faire exprès);163
uliin tina we;vider l'eau b. déposer (les passagers d'un véhicule);163
ta uli va Pweevo;il nous a déposés à Pouébo c. étendre un filet dans l'eau;163
uli pwiac;étaler le filet;163
ulo;flamber, prendre (en parlant du feu);163
ülû;plein (variante : nu);163
umwadu;petit bernard-l'ermite rémora”, Echeneis nau- contre le vent, au vent;164
umweec;coquillage incrusté dans le corail : vermet, Vermétidé;164
uninu;poisson qui se colle sur les bateaux crates;164
unu;plein (variante : Ülü);164
up,uver;souffler, crachoter des feuilles médicinales ta uver cer il crachote des feuilles sur lui;164
uuri;a. masser , b. évider, enlever l'intérieur sans couper (vider un poisson sans l'ouvrir par ex.);164
uu-r2;le haut, le fond de qqch;164
uu pwac;fond de la vallée;164
uu mwa;térieur);164
üür;manger des feuilles, de la sala- de, des fruits (voir ûû-);164
ura;sang;164
uraa-n;;164
maaya ura;nom de la coutume re- mise aux maternels à la mort de qqn;164
uraic;faux (chant) ils chantent faux;164
lha nhao uraic;;164
uraut;crier;164
ureec;herbe, pelouse, cour;164
uru;vent;164
uru hâny;;164
hâc uru;;164
bwe uru;;164
ala uru;sous le vent, dans le sens du vent;164
thala uru;sous le vent, dans le sens du vent;164
uva;plant de taro (en général);164
yhoo uva;œilleton de taro;164
muu uva;infiorescence de taro;164
u uva;bouture de taro;164
uvagiin;tenir sous le bras;164
uvan;oiseau : canard;164
uvaa-r;cime, sommet;164
uvââ-lâ nu;cime du cocotier;164
uver;ga. souffler, jouer (de la flûte) b. fumer;164
ta uver timi naap;:l souffle sur le feu;164
ta uver cixaar;elle fume une ciga- rette (voir up et huva-r);164
uveru;fumer (pipe, cigarettes) (intransitif);164
ta chana uveru;elle n'arrête pas de fumer (voir uver);164
uvi;igname, Dioscorea alata;164
L.,;Dioscoréacée;164
uvonu;dans;164
doo uvonu;ancienne marmite en fonte à trépied;164
uyamw!i, uyamwiin;1miter;164
no uyamwier;je l'imite;164
uyaviiny;se Croiser, se rencontrer;164
pe-uyaviuny;se CIOISET, SE rencontrer;164
-val;pronom personnel 1P1 excl. : nous, nous autres, notre (pronom complément et suffixe possessif);165
ta âê va;il nous frappe;165
bwaa-va;notre tête;165
-va?;suffixe transitif (< pha prendre) a. avec les verbes de position et de mouvement ce suffixe indique que l'on fait l'action en tenant qqn ou qqch.;165
charee-va;courir en emportant qqch. (voir charemwa courir");165
mo-va;avoir en garde, adopter (voir mo ‘"rester"”);165
taa-va;assis avec (voir taabwa assis");165
taar va;se sauver avec qqch. (voir taar "se sauver");165
yhao-va;nager avec b. suffixe transitif combiné avec le préfixe causatif;165
pha-bo-va;éteindre (le feu);165
pha-cian va;perdre;165
pha-geek va;salir;165
pha-hâc va;agrandir;165
pha-huu va;faire manger;165
pha-mar va;assécher, mettre à sec;165
pha-phuc va;faire s'envoler (un oiseau), chasser (la volaille);165
pha-taar va;chasser un animal;165
vaa;parler, paroles;165
vaa mwany;dire de mauvaises paroles;165
vaa mwany na lier;dire du mal de lui;165
ac vaa;bavard;165
-vaac;quatre (suffixé aux classifica- teurs numéraux);165
Kkar vaac;quatre (animés);165
pwar vaac;inanimés) quatre (objets;165
war vaac;jours, années);165
vaachi;bétail (< français vache");165
nae vaachi;;165
vaachi nan we;cornu, Lactoria cornutus;165
vagar;clone de taro d'eau;165
vaja;laisser;165
vaji;(+ complément personnel);165
vaja no;laisser du poisson;165
vaji no!;laisse-moi!;165
vajama;mythe d'origine, récit historique;165
valai;droit;165
vala?;(arch.) ancien berceau de bébé;165
vâlêc;s'éloigner (du locuteur), s'en aller (voir van);165
valili;bois creux utilisé comme tambour;165
valom;flatter;165
valoo-r;flamme;165
valoo naap;;165
van;aller;165
vâléc;s'éloigner du locuteur;165
or vâlêc;repartir;165
