français#@#que ne pas (ordre négatif)#@#False#@#907#@#134#@#619#@#46;pije#@#kan#@#False#@#910#@#909#@#66#@#35;fwâi#@#hyaa#@#False#@#913#@#1437#@#91#@#39;nemi 1 (Temala)#@#hyaa#@#False#@#913#@#1966#@#92#@#40;nemi 2 (côte est)#@#hyaa#@#False#@#914#@#2495#@#91#@#41;jawe#@#hyaa#@#False#@#916#@#3026#@#90#@#42;241
français#@#ce n'est pas grand#@#False#@#1125#@#130#@#427#@#45;pije#@#hyaï hun#@#False#@#1128#@#903#@#187#@#43;fwâi#@#hyan hun#@#False#@#1131#@#1433#@#187#@#41;nemi 1 (Temala)#@#hyan hun#@#False#@#1131#@#1963#@#186#@#43;nemi 2 (côte est)#@#hyan hun#@#False#@#1133#@#2492#@#187#@#42;jawe#@#heve hac#@#False#@#1134#@#3022#@#184#@#38;241
français#@#il ne pleut pas#@#False#@#1203#@#131#@#354#@#38;pije#@#hyai kut#@#False#@#1203#@#902#@#183#@#39;fwâi#@#hyan kut#@#False#@#1205#@#1430#@#186#@#39;nemi 1 (Temala)#@#hyan kut#@#False#@#1207#@#1960#@#185#@#39;nemi 2 (côte est)#@#hyan kut#@#False#@#1208#@#2489#@#186#@#41;jawe#@#heve kut#@#False#@#1211#@#3019#@#184#@#32;241
français#@#ce n'est rien#@#False#@#1273#@#127#@#309#@#35;pije#@#hyai va aman#@#False#@#1276#@#900#@#284#@#39;fwâi#@#hyan vera aman#@#False#@#1279#@#1429#@#334#@#39;nemi 1 (Temala)#@#hyan va aman#@#False#@#1280#@#1959#@#284#@#39;nemi 2 (côte est)#@#hyan vera aman#@#False#@#1283#@#2487#@#333#@#39;jawe#@#heve ya aman#@#False#@#1286#@#3015#@#285#@#39;241
français#@#je ne sais pas#@#False#@#1349#@#123#@#337#@#37;pije#@#hya yo-m hina#@#False#@#1348#@#899#@#306#@#40;nemi 2 (côte est)#@#hyan-o-n hina#@#False#@#1354#@#2486#@#308#@#40;jawe#@#heve mo-n hina#@#False#@#1357#@#3016#@#331#@#34;241
français#@#je ne le prendrai pas#@#False#@#1419#@#121#@#506#@#37;fwâi#@#hyan wo Laa vhe/ hya peei wo Laa vhe#@#False#@#1421#@#1424#@#456#@#87;nemi 1 (Temala)#@#hya wo li fe#@#False#@#1404#@#1956#@#284#@#58;nemi 2 (côte est)#@#hyan-o li fe#@#False#@#1426#@#2485#@#283#@#39;jawe#@#heve mo Li phe#@#False#@#1427#@#3015#@#331#@#41;241
français#@#ne pleure pas !#@#False#@#1583#@#117#@#356#@#40;pije#@#kan hye#@#False#@#1584#@#894#@#162#@#42;fwâi#@#hyaa hye#@#False#@#1587#@#1422#@#188#@#42;nemi 1 (Temala)#@#hyaa hye#@#False#@#1588#@#1952#@#187#@#44;nemi 2 (côte est)#@#hyaa hye#@#False#@#1594#@#2480#@#189#@#41;jawe#@#hyaa hye#@#False#@#1596#@#3009#@#190#@#42;241
français#@#ne m'attends pas !#@#False#@#1655#@#118#@#424#@#42;jawe#@#hyaa mwaaji-ong#@#False#@#1671#@#3009#@#356#@#43;241
français#@#actuel, présent#@#False#@#711#@#161#@#362#@#41;pije#@#-ml/ ma#@#False#@#701#@#933#@#162#@#42;fwâi#@#—n#@#False#@#720#@#1459#@#43#@#23;nemi 2 (côte est)#@#-n?/ -(x)0°#@#False#@#703#@#2509#@#255#@#40;jawe#@#nn#@#False#@#721#@#3036#@#44#@#22;242
français#@#virtuel, futur#@#False#@#779#@#154#@#321#@#38;pije#@#WO#@#False#@#789#@#930#@#45#@#25;fwâi#@#Le#@#False#@#782#@#1460#@#41#@#33;nemi 1 (Temala)#@#(i#@#False#@#781#@#1986#@#33#@#34;nemi 2 (côte est)#@#Li#@#False#@#782#@#2513#@#34#@#35;jawe#@#Li#@#False#@#782#@#3039#@#33#@#35;242
français#@#futur indéterminé#@#False#@#837#@#160#@#405#@#50;pije#@#wo ga#@#False#@#861#@#929#@#117#@#32;fwâi#@#Le ga#@#False#@#852#@#1462#@#108#@#41;nemi 1 (Temala)#@#Li ga#@#False#@#851#@#1988#@#108#@#43;nemi 2 (côte est)#@#li ga#@#False#@#854#@#2512#@#111#@#40;jawe#@#(i ma (T)#@#False#@#852#@#3038#@#201#@#37;242
français#@#futur proche, certain#@#False#@#926#@#160#@#499#@#39;pije#@#wo La#@#False#@#923#@#929#@#115#@#35;fwâi#@#\aa#@#False#@#924#@#1460#@#62#@#34;nemi 2 (côte est)#@#li am#@#False#@#926#@#2512#@#111#@#33;242
français#@#assertif, insistance#@#False#@#998#@#157#@#485#@#35;pije#@#La#@#False#@#995#@#933#@#38#@#32;fwâi#@#ra#@#False#@#1005#@#1453#@#42#@#23;nemi 1 (Temala)#@#da/ ra#@#False#@#995#@#1976#@#141#@#33;nemi 2 (côte est)#@#am#@#False#@#1007#@#2503#@#45#@#23;jawe#@#ra (Y) da (W)#@#True#@#994#@#3032#@#131#@#39;242
français#@#accompli#@#False#@#1070#@#155#@#191#@#38;jawe#@#(#]#@#False#@#1080#@#3028#@#20#@#22;242
français#@#inaccompli, progressif, train de"#@#False#@#1142#@#154#@#543#@#79;pije#@#en gaa#@#False#@#1151#@#758#@#233#@#31;fwâi#@#gaa#@#False#@#1151#@#1450#@#67#@#33;nemi 1 (Temala)#@#gaa#@#False#@#1151#@#1976#@#66#@#33;nemi 2 (côte est)#@#gaa#@#False#@#1152#@#2500#@#68#@#32;jawe#@#gaa#@#False#@#1152#@#3026#@#68#@#33;242
français#@#indéterminé#@#False#@#1264#@#154#@#258#@#32;pije#@#ga#@#False#@#1273#@#922#@#42#@#32;fwâi#@#ga#@#False#@#1273#@#1445#@#44#@#32;nemi 1 (Temala)#@#ga#@#False#@#1273#@#1972#@#45#@#32;nemi 2 (côte est)#@#ga#@#False#@#1274#@#2499#@#43#@#31;jawe#@#ma (Y))#@#False#@#1262#@#3023#@#136#@#37;242
français#@#continuel, "toujours"#@#False#@#1333#@#151#@#497#@#42;pije#@#ma ha#@#False#@#1336#@#919#@#117#@#34;fwâi#@#ra ha#@#False#@#1336#@#1446#@#114#@#34;nemi 1 (Temala)#@#ha#@#False#@#1336#@#1972#@#42#@#32;nemi 2 (côte est)#@#ha#@#False#@#1335#@#2499#@#42#@#35;jawe#@#ha#@#False#@#1335#@#3025#@#42#@#33;242
français#@#insistance, “vraiment st#@#False#@#1405#@#151#@#520#@#41;pije#@#duu#@#False#@#1408#@#917#@#68#@#34;fwâi#@#duu#@#False#@#1407#@#1442#@#69#@#35;nemi 1 (Temala)#@#due#@#False#@#1407#@#1967#@#71#@#33;nemi 2 (côte est)#@#duu#@#False#@#1408#@#2493#@#71#@#34;jawe#@#jue#@#False#@#1407#@#3026#@#64#@#40;242
français#@#intensif, "très, trop' r#@#False#@#1479#@#150#@#520#@#40;pije#@#paa#@#False#@#1486#@#916#@#65#@#29;fwâi#@#paa#@#False#@#1482#@#1440#@#67#@#30;nemi 1 (Temala)#@#cnen#@#False#@#1489#@#1969#@#94#@#23;nemi 2 (côte est)#@#cnen#@#False#@#1489#@#2496#@#91#@#25;jawe#@#cèn (Y) cnen (i)#@#True#@#1476#@#3022#@#157#@#38;242
français#@#atténuation, ‘un peu"#@#False#@#1551#@#147#@#498#@#42;pije#@#hwai#@#False#@#1553#@#917#@#84#@#33;fwâi#@#hwari#@#False#@#1552#@#1442#@#108#@#32;nemi 1 (Temala)#@#hwari#@#False#@#1552#@#1969#@#108#@#32;nemi 2 (côte est)#@#hwari#@#False#@#1552#@#2496#@#108#@#32;jawe#@#pwen#@#False#@#1561#@#3020#@#93#@#28;242
français#@#je travaille il travaille#@#False#@#1753#@#140#@#286#@#76;pije#@#yo-m vaya#@#False#@#1758#@#912#@#209#@#32;fwâi#@#wWo-n vaya#@#False#@#1757#@#1435#@#211#@#32;nemi 2 (côte est)#@#Won vaa#@#False#@#1755#@#2489#@#187#@#25;jawe#@#mo-n vaa#@#False#@#1753#@#3015#@#186#@#24;242
français#@#(actuel)#@#False#@#1796#@#484#@#176#@#36;pije#@#nya-m vaya#@#False#@#1807#@#910#@#234#@#29;fwâi#@#ye vaya#@#False#@#1806#@#1436#@#161#@#29;nemi 2 (côte est)#@#ye vaa/ ye-(x)o vaa#@#False#@#1794#@#2489#@#449#@#38;jawe#@#xe vaa#@#False#@#1801#@#3015#@#139#@#24;242
français#@#il travaillera (virtuel) il travaillera (indéterminé) il travaillera (futur proche)#@#False#@#1869#@#140#@#685#@#144;pije#@#nya wo vaya nyä WO ga vaya#@#False#@#1879#@#909#@#327#@#78;fwâi#@#ye Le vaya ye Le ga vaya#@#False#@#1869#@#1433#@#307#@#88;nemi 1 (Temala)#@#ye Li vaya ye Li ga vaya#@#False#@#1853#@#1960#@#306#@#103;nemi 2 (côte est)#@#ye (i vaa ye li ga vaa#@#False#@#1866#@#2486#@#284#@#88;jawe#@#xe Li vaa xe Li ma vaa (Y)#@#False#@#1863#@#3013#@#370#@#83;242
français#@#c'est bien (asserttif)#@#True#@#2043#@#135#@#237#@#35;pije#@#nya wo La vaÿya La koha#@#False#@#1967#@#907#@#329#@#110;fwâi#@#ye laa vaya ra kohya#@#False#@#1964#@#1432#@#259#@#117;nemi 1 (Temala)#@#da koha#@#False#@#2039#@#1954#@#165#@#33;nemi 2 (côte est)#@#ye Li am vaa am koa#@#False#@#1961#@#2482#@#286#@#111;jawe#@#ra kop (W) da kop (%)#@#False#@#2030#@#3012#@#465#@#44;242
français#@#c'est fini (accompli) je m'en vais (accompli)#@#False#@#2117#@#132#@#570#@#91;pije#@#u koin yo-m U han#@#False#@#2117#@#903#@#235#@#86;fwâi#@#u koiïin wo u hen#@#False#@#2115#@#1427#@#189#@#80;nemi 1 (Temala)#@#u koin wo u hngen#@#False#@#2113#@#1953#@#238#@#88;nemi 2 (côte est)#@#u koin wo üu hen#@#False#@#2110#@#2480#@#189#@#80;jawe#@#u koin mo u hen#@#False#@#2107#@#3006#@#189#@#82;242
français#@#il l'attend (inaccomplti) il y à encore du thé (inaccompli)#@#False#@#2235#@#132#@#711#@#94;fwâi#@#gaa fwâ te#@#False#@#2282#@#1424#@#237#@#42;nemi 1 (Temala)#@#ye gaa mohila-ek gaa pmwa te#@#False#@#2231#@#1950#@#381#@#91;nemi 2 (côte est)#@#ye gaa moiîla-ek gaa pmwa te#@#False#@#2227#@#2477#@#358#@#92;jawe#@#xe gaa mwaaji-ek gaa phuâ te (Y)#@#False#@#2225#@#3004#@#379#@#92;242
français#@#il pleut toujours (continuel)#@#False#@#2357#@#131#@#686#@#45;pije#@#nya ma ha kut#@#False#@#2356#@#899#@#305#@#43;fwâi#@#ye ra ha kut#@#False#@#2354#@#1424#@#281#@#42;nemi 1 (Temala)#@#ye ra ha kut#@#False#@#2352#@#1950#@#281#@#40;nemi 2 (côte est)#@#am ha kut#@#False#@#2350#@#2477#@#209#@#35;jawe#@#xe ra ha kut#@#False#@#2345#@#3004#@#280#@#37;242
français#@#c'est très bien (intensif)#@#True#@#2434#@#128#@#357#@#34;pije#@#paa koha#@#False#@#2432#@#897#@#188#@#41;fwâi#@#paa ka kohya#@#False#@#2429#@#1423#@#282#@#41;nemi 1 (Temala)#@#cnen koha#@#False#@#2428#@#1949#@#213#@#33;nemi 2 (côte est)#@#cnen koa#@#False#@#2425#@#2476#@#187#@#35;jawe#@#cèn kop (Y) cnenkop fW)#@#False#@#2418#@#3002#@#517#@#43;242
français#@#avance un peu ! (atténuation)#@#False#@#2506#@#127#@#687#@#44;pije#@#hwai hadec#@#False#@#2507#@#897#@#231#@#35;fwâi#@#hwari hedec#@#False#@#2503#@#1422#@#255#@#35;nemi 1 (Temala)#@#hwari hngedec#@#False#@#2500#@#1949#@#302#@#42;nemi 2 (côte est)#@#hwari hedec#@#False#@#2497#@#2474#@#256#@#35;jawe#@#pwen henec#@#False#@#2488#@#3000#@#231#@#42;242
français#@#ensemble, commitatif#@#False#@#762#@#125#@#477#@#36;pije#@#me#@#False#@#768#@#896#@#45#@#23;fwâi#@#me#@#False#@#768#@#1426#@#46#@#23;nemi 1 (Temala)#@#me#@#False#@#769#@#1956#@#48#@#23;nemi 2 (côte est)#@#me#@#False#@#769#@#2486#@#46#@#23;jawe#@#me#@#False#@#768#@#3016#@#46#@#24;243
français#@#séparément, chacun de son côté#@#False#@#831#@#124#@#671#@#40;pije#@#vataan#@#False#@#835#@#894#@#143#@#28;fwâi#@#varaan#@#False#@#840#@#1424#@#143#@#24;nemi 1 (Temala)#@#vataan#@#False#@#834#@#1956#@#141#@#30;nemi 2 (côte est)#@#varsaan#@#False#@#840#@#2486#@#143#@#24;jawe#@#varaan#@#False#@#841#@#3016#@#141#@#25;243
français#@#de nouveau, encore une fois#@#False#@#906#@#118#@#627#@#36;pije#@#khôe#@#False#@#904#@#896#@#91#@#32;fwâi#@#khô#@#False#@#903#@#1426#@#68#@#32;nemi 1 (Temala)#@#knoye#@#False#@#904#@#1956#@#117#@#39;nemi 2 (côte est)#@#knoye#@#False#@#904#@#2486#@#116#@#39;jawe#@#khoye#@#False#@#903#@#3017#@#116#@#40;243
français#@#spontanément, tout seul#@#False#@#978#@#121#@#550#@#40;pije#@#sawa#@#False#@#985#@#894#@#91#@#25;fwâi#@#sSawa#@#False#@#985#@#1424#@#91#@#25;nemi 1 (Temala)#@#hyawa#@#False#@#976#@#1954#@#116#@#41;nemi 2 (côte est)#@#hyawa#@#False#@#976#@#2485#@#115#@#41;jawe#@#hyawaa#@#False#@#976#@#3015#@#139#@#41;243
français#@#brusquement, tout d'un coup, en vitesse#@#False#@#1047#@#117#@#668#@#84;pije#@#the#@#False#@#1048#@#892#@#69#@#32;fwâi#@#the#@#False#@#1050#@#1420#@#71#@#32;nemi 1 (Temala)#@#the#@#False#@#1050#@#1952#@#69#@#32;nemi 2 (côte est)#@#the#@#False#@#1050#@#2482#@#67#@#32;jawe#@#the#@#False#@#1050#@#3012#@#69#@#33;243
français#@#d'avance, préalablement#@#False#@#1169#@#114#@#551#@#39;pije#@#hmse#@#False#@#1169#@#890#@#92#@#32;fwâi#@#hmau#@#False#@#1169#@#1422#@#90#@#34;nemi 1 (Temala)#@#hyaavuu#@#False#@#1169#@#1952#@#163#@#39;nemi 2 (côte est)#@#hyaavuu#@#False#@#1171#@#2480#@#163#@#39;243
français#@#nous sommes ensemble#@#False#@#1367#@#109#@#483#@#27;pije#@#me nai#@#False#@#1362#@#884#@#137#@#33;fwâi#@#me nei#@#False#@#1364#@#1414#@#137#@#32;nemi 1 (Temala)#@#me nei#@#False#@#1364#@#1946#@#135#@#32;nemi 2 (côte est)#@#me nei#@#False#@#1365#@#2476#@#135#@#32;jawe#@#me deye#@#False#@#1365#@#3005#@#167#@#40;243
français#@#ils vont ensemble#@#False#@#1411#@#114#@#406#@#32;pije#@#yele me han#@#False#@#1410#@#886#@#262#@#42;fwâi#@#yele me hen#@#False#@#1410#@#1416#@#263#@#42;nemi 1 (Temala)#@#yele me hngen#@#False#@#1411#@#1946#@#310#@#44;nemi 2 (côte est)#@#yele me hen#@#False#@#1413#@#2476#@#262#@#40;jawe#@#dele me hen#@#False#@#1414#@#3003#@#264#@#36;243
français#@#ils se séparent, ils vont chacun de leur côté#@#False#@#1509#@#108#@#599#@#80;pije#@#yele-m vataan han#@#False#@#1506#@#883#@#408#@#39;fwâi#@#yele varaan hen#@#False#@#1508#@#1413#@#360#@#39;nemi 1 (Temala)#@#yele vataan hngen#@#False#@#1508#@#1943#@#408#@#42;nemi 2 (côte est)#@#yele varaan hen#@#False#@#1511#@#2473#@#359#@#37;jawe#@#dele varaan hen#@#False#@#1511#@#3002#@#360#@#34;243
français#@#il appelle encore une fois#@#False#@#1655#@#109#@#623#@#37;pije#@#nya khôe tho#@#False#@#1652#@#880#@#287#@#40;fwâi#@#ye khô tho#@#False#@#1653#@#1410#@#239#@#39;nemi 1 (Temala)#@#ye knoye tho#@#False#@#1656#@#1940#@#287#@#39;nemi 2 (côte est)#@#ye knoye tho#@#False#@#1658#@#2470#@#287#@#37;jawe#@#xe khoye tho#@#False#@#1658#@#3000#@#287#@#40;243
français#@#ça pousse tout seul#@#False#@#1753#@#105#@#454#@#37;pije#@#nya-m sawa cim#@#False#@#1751#@#880#@#333#@#38;fwâi#@#ye Sawa cim#@#False#@#1751#@#1409#@#263#@#39;nemi 1 (Temala)#@#ye hyawa cim#@#False#@#1751#@#1939#@#285#@#41;nemi 2 (côte est)#@#ye hyawa cim#@#False#@#1754#@#2469#@#286#@#39;jawe#@#xe hyawa cim#@#False#@#1756#@#2999#@#287#@#40;243
français#@#il mange brusquement, tout d'un coup (comme un chien par exemple)#@#False#@#1844#@#99#@#628#@#136;pije#@#nya-m the hwi-aman#@#False#@#1845#@#877#@#431#@#39;fwâi#@#ye the hwi-aman#@#False#@#1846#@#1407#@#359#@#39;nemi 1 (Temala)#@#ye the hwi-aman#@#False#@#1846#@#1939#@#356#@#42;nemi 2 (côte est)#@#ye the hwi-aman (Tendo) xe the huu ye the huu (Coutna)#@#False#@#1848#@#2466#@#768#@#89;243
français#@#il a, d'avance, creusé le#@#False#@#2034#@#101#@#599#@#40;pije#@#nya La u hmae hyavi#@#False#@#2035#@#874#@#448#@#40;fwâi#@#Ye ra U hmau hyavi#@#False#@#2038#@#1404#@#425#@#39;nemi 2 (côte est)#@#ye am hyaavuu hyai#@#False#@#2042#@#2464#@#424#@#39;nemi 1 (Temala)#@#Ye hyaavuu hyavi v1 hwa#@#False#@#2040#@#1931#@#379#@#80;243
pije#@#vi hwa#@#False#@#2081#@#873#@#138#@#35;français#@#trou#@#False#@#2090#@#99#@#90#@#24;fwâi#@#vi hwa#@#False#@#2084#@#1403#@#140#@#33;nemi 2 (côte est)#@#veli hwa#@#False#@#2087#@#2462#@#190#@#36;243
français#@#préfixe factitif, causatif (préfixe très productif)#@#False#@#819#@#150#@#621#@#85;pije#@#vha-#@#False#@#818#@#920#@#94#@#33;fwâi#@#vha-#@#False#@#818#@#1443#@#95#@#33;nemi 1 (Temala)#@#fa-#@#False#@#817#@#1972#@#69#@#33;nemi 2 (côte est)#@#fa-#@#False#@#818#@#2498#@#69#@#33;jawe#@#phe-#@#False#@#816#@#3023#@#94#@#39;244
français#@#préfixe causatif (d'emploi très restreint, figé)#@#False#@#935#@#148#@#623#@#89;pije#@#par#@#False#@#946#@#919#@#69#@#30;fwâi#@#par#@#False#@#945#@#1443#@#69#@#31;nemi 1 (Temala)#@#par#@#False#@#945#@#1969#@#71#@#30;nemi 2 (côte est)#@#pa-#@#False#@#946#@#2495#@#69#@#29;jawe#@#pa-#@#False#@#945#@#3020#@#70#@#29;244
français#@#préfixe réciproque, participatif#@#False#@#1058#@#146#@#623#@#84;pije#@#pe(T) ve(O)#@#False#@#1056#@#915#@#160#@#82;fwâi#@#pe#@#False#@#1066#@#1442#@#68#@#29;nemi 1 (Temala)#@#pe-#@#False#@#1066#@#1966#@#71#@#29;nemi 2 (côte est)#@#pe-#@#False#@#1064#@#2492#@#69#@#32;jawe#@#pe#@#False#@#1064#@#3019#@#69#@#32;244
français#@#grand honorer#@#False#@#1297#@#140#@#164#@#83;pije#@#hun vha-hun-i#@#False#@#1296#@#912#@#204#@#84;fwâi#@#hun vha-hun-1#@#False#@#1295#@#1435#@#204#@#83;nemi 1 (Temala)#@#hun fa-hun-i#@#False#@#1293#@#1962#@#181#@#82;nemi 2 (côte est)#@#hun fa-hun-i#@#False#@#1295#@#2487#@#182#@#80;jawe#@#hac pha-hay-i#@#False#@#1292#@#3013#@#205#@#88;244
français#@#perdu perdre#@#False#@#1423#@#137#@#141#@#85;pije#@#cian pa-cian-i#@#False#@#1419#@#909#@#206#@#87;fwâi#@#cien pa-cien-i#@#False#@#1418#@#1433#@#205#@#87;nemi 1 (Temala)#@#cien pa-cien-i#@#False#@#1416#@#1957#@#208#@#87;nemi 2 (côte est)#@#cien pa-cien-i#@#False#@#1416#@#2485#@#208#@#86;jawe#@#cien pa-cien-i#@#False#@#1414#@#3010#@#208#@#87;244
français#@#discüter#@#False#@#1542#@#135#@#189#@#31;pije#@#pe-pala (T)#@#False#@#1535#@#907#@#253#@#45;fwâi#@#pe-pala#@#False#@#1538#@#1432#@#163#@#40;nemi 1 (Temala)#@#pe-pala#@#False#@#1537#@#1957#@#163#@#40;nemi 2 (côte est)#@#pe-pala#@#False#@#1537#@#2485#@#162#@#40;jawe#@#pe-pala#@#False#@#1534#@#3010#@#163#@#43;244
français#@#se rencontrer#@#False#@#1594#@#137#@#307#@#33;pije#@#pe-bani (T) ve-bani (O)#@#False#@#1583#@#903#@#255#@#86;fwâi#@#pe-bani#@#False#@#1585#@#1430#@#157#@#41;nemi 1 (Temala)#@#pe-bani#@#False#@#1584#@#1954#@#159#@#39;nemi 2 (côte est)#@#pe-bani#@#False#@#1584#@#2483#@#159#@#39;jawe#@#pe-teviiny (T) pe-reviiny (W)#@#False#@#1581#@#3007#@#326#@#91;244
français#@#instrumental#@#False#@#1907#@#131#@#282#@#30;pije#@#be-#@#False#@#1907#@#899#@#69#@#33;fwâi#@#ba-#@#False#@#1904#@#1423#@#71#@#33;nemi 1 (Temala)#@#ba-#@#False#@#1902#@#1949#@#69#@#33;nemi 2 (côte est)#@#ba-#@#False#@#1901#@#2476#@#71#@#35;jawe#@#ba-#@#False#@#1899#@#3002#@#69#@#34;244
français#@#agent#@#False#@#1986#@#127#@#112#@#35;pije#@#ka-#@#False#@#1979#@#899#@#66#@#33;fwâi#@#ka-#@#False#@#1976#@#1424#@#68#@#33;nemi 1 (Temala)#@#ka-#@#False#@#1973#@#1949#@#69#@#34;nemi 2 (côte est)#@#ka-#@#False#@#1971#@#2476#@#69#@#35;jawe#@#ka-#@#False#@#1970#@#3003#@#66#@#33;244
français#@#endroit, place de-#@#False#@#2052#@#128#@#428#@#39;pije#@#kae-#@#False#@#2052#@#899#@#89#@#30;fwâi#@#kKae-/ kaa-#@#False#@#2049#@#1423#@#233#@#33;nemi 1 (Temala)#@#kave-#@#False#@#2046#@#1947#@#117#@#34;nemi 2 (côte est)#@#kave-#@#False#@#2045#@#2475#@#116#@#35;jawe#@#hman-#@#False#@#2043#@#3000#@#117#@#34;244
français#@#action de-, manière de-, façon de-#@#False#@#2128#@#124#@#576#@#84;pije#@#kae-/ hun-#@#False#@#2124#@#896#@#238#@#35;fwâi#@#kaa-/ hun-#@#False#@#2118#@#1422#@#233#@#35;nemi 1 (Temala)#@#kave-/ hun-#@#False#@#2115#@#1946#@#261#@#37;nemi 2 (côte est)#@#kave-/ hun-#@#False#@#2114#@#2474#@#260#@#35;jawe#@#hman-/ hun-#@#False#@#2111#@#2999#@#262#@#42;244
français#@#balance#@#False#@#2399#@#121#@#166#@#31;pije#@#be-hneng#@#False#@#2396#@#892#@#185#@#39;fwâi#@#ba-hneng#@#False#@#2396#@#1414#@#189#@#38;nemi 1 (Temala)#@#ba-hneng#@#False#@#2392#@#1942#@#187#@#40;nemi 2 (côte est)#@#ba-hneng#@#False#@#2391#@#2469#@#187#@#40;jawe#@#ba-hnyeng#@#False#@#2390#@#2994#@#214#@#40;244
français#@#voleur#@#False#@#2471#@#117#@#142#@#29;pije#@#ka-guna#@#False#@#2467#@#892#@#160#@#40;fwâi#@#ka-guna#@#False#@#2465#@#1416#@#161#@#41;nemi 1 (Temala)#@#ka-guna#@#False#@#2463#@#1942#@#162#@#41;nemi 2 (côte est)#@#ka-guna#@#False#@#2463#@#2467#@#163#@#40;jawe#@#ka-guna#@#False#@#2461#@#2994#@#163#@#42;244
français#@#pays#@#False#@#2552#@#119#@#90#@#30;pije#@#kae-moo#@#False#@#2539#@#890#@#163#@#36;fwâi#@#kae-moo#@#False#@#2537#@#1414#@#163#@#35;nemi 1 (Temala)#@#kave-moo#@#False#@#2535#@#1942#@#185#@#36;nemi 2 (côte est)#@#kave-moo#@#False#@#2535#@#2466#@#189#@#34;jawe#@#hman-moo#@#False#@#2533#@#2994#@#186#@#35;244
français#@#sonattitude, son#@#False#@#2613#@#119#@#675#@#49;pije#@#kae-hwete-sang#@#False#@#2614#@#889#@#328#@#42;fwâi#@#hun-buer i-yek#@#False#@#2611#@#1413#@#305#@#42;nemi 1 (Temala)#@#hun-buet i-ek#@#False#@#2604#@#1939#@#281#@#49;nemi 2 (côte est)#@#hun-bwer i-ek#@#False#@#2603#@#2464#@#283#@#49;jawe#@#hman-punit dek#@#False#@#2607#@#2992#@#332#@#40;244
français#@#sa façon d'être#@#False#@#2689#@#117#@#357#@#43;pije#@#hun-moo nyang#@#False#@#2690#@#886#@#305#@#38;fwâi#@#hun-moo yek#@#False#@#2686#@#1411#@#258#@#40;nemi 1 (Temala)#@#hun-moo-ek#@#False#@#2683#@#1937#@#235#@#36;nemi 2 (côte est)#@#hun-moo-ek#@#False#@#2683#@#2463#@#235#@#33;jawe#@#hun-moo dek#@#False#@#2683#@#2992#@#257#@#34;244
français#@#son arrivée#@#False#@#2761#@#112#@#260#@#48;fwâi#@#kaa-hmac yek#@#False#@#2755#@#1409#@#279#@#39;244
français#@#suffixe transitif déterminé#@#False#@#758#@#134#@#647#@#33;pije#@#71#@#False#@#766#@#903#@#38#@#23;fwâi#@#1#@#False#@#766#@#1435#@#36#@#23;nemi 1 (Temala)#@#1#@#False#@#766#@#1963#@#39#@#23;nemi 2 (côte est)#@#1#@#False#@#765#@#2493#@#38#@#23;jawe#@#—1#@#False#@#763#@#3023#@#38#@#23;245
français#@#en haut, en montant en bas, en descendant transversalement, de l'autre côté#@#False#@#881#@#132#@#673#@#176;pije#@#-ta/ -da -tip/ -dip —(h)an#@#False#@#877#@#904#@#240#@#133;fwâi#@#-ra/ -da -rip/ -dip -(hen#@#False#@#877#@#1435#@#239#@#134;nemi 1 (Temala)#@#-ta/ -da =tic/ -dic -hngen/ -en#@#False#@#877#@#1965#@#262#@#141;nemi 2 (côte est)#@#-ra/ -da -ric/ -dic en#@#False#@#876#@#2493#@#237#@#135;jawe#@#-ta/ -ra/ -da -ric/ -dic -hen/ -en#@#False#@#877#@#3023#@#310#@#133;245
français#@#suffixe rêversif, translatif, encore!#@#False#@#1102#@#132#@#691#@#76;pije#@#—nga#@#False#@#1109#@#904#@#93#@#29;fwâi#@#-nga#@#False#@#1109#@#1435#@#95#@#32;nemi 1 (Temala)#@#-nga#@#False#@#1109#@#1965#@#93#@#30;nemi 2 (côte est)#@#-nga#@#False#@#1109#@#2493#@#94#@#30;jawe#@#mwa#@#False#@#1109#@#3023#@#94#@#24;245
français#@#vers le locuteur#@#False#@#1269#@#130#@#384#@#30;pije#@#me#@#False#@#1276#@#906#@#69#@#26;fwâi#@#me#@#False#@#1276#@#1436#@#69#@#26;nemi 1 (Temala)#@#me#@#False#@#1277#@#1965#@#69#@#25;nemi 2 (côte est)#@#me#@#False#@#1277#@#2495#@#67#@#25;jawe#@#me#@#False#@#1277#@#3025#@#68#@#25;245
français#@#en s'éloignant du locuteur#@#False#@#1315#@#134#@#622#@#40;pije#@#—ec#@#False#@#1325#@#906#@#65#@#23;fwâi#@#rec#@#False#@#1326#@#1435#@#66#@#25;nemi 1 (Temala)#@#—ec#@#False#@#1326#@#1965#@#65#@#25;nemi 2 (côte est)#@#ec#@#False#@#1328#@#2495#@#66#@#22;jawe#@#—ec#@#False#@#1328#@#3025#@#65#@#23;245
français#@#frapper quelque chose#@#False#@#1512#@#134#@#504#@#38;pije#@#kaa-i#@#False#@#1508#@#909#@#108#@#33;fwâi#@#kaa-i#@#False#@#1512#@#1437#@#110#@#32;nemi 1 (Temala)#@#kaa-i#@#False#@#1512#@#1967#@#110#@#33;nemi 2 (côte est)#@#kaa-i#@#False#@#1514#@#2496#@#110#@#31;jawe#@#kaa-i#@#False#@#1514#@#3026#@#108#@#33;245
